"LINK","Ragione.sociale","Indirizzo","Città","Provincia","Regione","Partita.IVA","Codice.Fiscale","REA","ATECO","Attività.prevalente","Fatturato","Utile","Costo.del.personale","N..Dipendenti","CamCom","Forma.giuridica","Anno.Fondazione","Stato.Attività","fatturato_num","utile_num","costo_del_personale_num","min_num_dipendenti","max_num_dipendenti"
"https://www.fatturatoitalia.it/duferco_energia_spa-03544070174","DUFERCO ENERGIA S.P.A.","Via Imperiale Paolo, 4","GENOVA","GENOVA","LIGURIA",1016870329,3544070174,"GE 448318","35.14","Commercio di energia elettrica","€ 3.471.060.117","€ 50.895.440","€ 32.071.014","da 250 a 499","GE","Societa' per azioni","19/05/2010","Attiva",3471060117,50895440,32071014,250,499
"https://www.fatturatoitalia.it/guccio_gucci_spa-03031300159","GUCCIO GUCCI S.P.A.","Via Dei Tornabuoni, 73/R","FIRENZE","FIRENZE","TOSCANA",4294710480,3031300159,"FI 438090","15.12.09","Fabbricazione di altri articoli da viaggio, borse e simili, pelletteria e selleria","€ 3.378.341.432","€ -175.669.035","€ 211.134.601","oltre 1000","FI","Societa' per azioni","02/10/1991","Attiva",3378341432,-175669035,211134601,1000,Inf
"https://www.fatturatoitalia.it/ludoil_energia_srl-07047491217","LUDOIL ENERGIA S.R.L.","Via Aurelia Nord, 8","CIVITAVECCHIA","ROMA","LAZIO",7047491217,7047491217,"RM 1743714","46.71","Commercio all'ingrosso di combustibili solidi, liquidi, gassosi e di prodotti derivati","€ 3.362.769.050","€ 19.397.592","€ 3.453.224","da 20 a 49","RM","Societa' a responsabilita' limitata","30/10/2024","Attiva",3362769050,19397592,3453224,20,49
"https://www.fatturatoitalia.it/spesa_intelligente_spa-02416840235","SPESA INTELLIGENTE S.P.A.","Via Campalto, 3/D","SAN MARTINO BUON ALBERGO","VERONA","VENETO",2416840235,2416840235,"VR 238008","47.11","Commercio al dettaglio in esercizi non specializzati con prevalenza di prodotti alimentari e bevande","€ 3.328.795.303","€ 118.645.619","€ 249.472.451","oltre 1000","VR","Societa' per azioni","10/02/1993","Attiva",3328795303,118645619,249472451,1000,Inf
"https://www.fatturatoitalia.it/tamoil_italia_spa-00698550159","TAMOIL ITALIA S.P.A.","Via Costa Andrea, 17","MILANO","MILANO","LOMBARDIA",698550159,698550159,"MI 425890","46.71","Commercio all'ingrosso di combustibili solidi, liquidi, gassosi e di prodotti derivati","€ 3.302.143.119","€ 27.497.300","€ 31.073.088","da 200 a 249","MI","Societa' per azioni","08/08/1952","Registrata",3302143119,27497300,31073088,200,249
"https://www.fatturatoitalia.it/marcegaglia_carbon_steel_spa-02466220205","MARCEGAGLIA CARBON STEEL S.P.A.","Via Dei Bresciani, 16","GAZOLDO DEGLI IPPOLITI","MANTOVA","LOMBARDIA",2466220205,2466220205,"MN 255216","24.20.2","Fabbricazione di tubi e condotti saldati e simili","€ 3.302.069.127","€ -3.144.720","€ 109.947.109","oltre 1000","MN","Societa' per azioni","05/06/2015","Attiva",3302069127,-3144720,109947109,1000,Inf
"https://www.fatturatoitalia.it/iren_mercato_spa-01178580997","IREN MERCATO S.P.A.","Piazza Giambattista Raggi, 6","GENOVA","GENOVA","LIGURIA",1178580997,1178580997,"GE 390320","35.14","Commercio di energia elettrica","€ 3.263.757.697","€ 93.249.395","€ 35.730.336","da 500 a 999","GE","Societa' per azioni","16/01/2001","Attiva",3263757697,93249395,35730336,500,999
"https://www.fatturatoitalia.it/mercedes_benz_italia_spa-06325761002","MERCEDES-BENZ ITALIA S.P.A.","Via Bona Giulio Vincenzo, 110","ROMA","ROMA","LAZIO",6325761002,6325761002,"RM 960386","45.11.01","Commercio all'ingrosso e al dettaglio di autovetture e di autoveicoli leggeri","€ 3.230.389.167","€ 51.810.550","€ 34.665.178","da 250 a 499","RM","Societa' per azioni","01/12/2000","Attiva",3230389167,51810550,34665178,250,499
"https://www.fatturatoitalia.it/fpt_industrial_spa_o_per_esteso_fiat_powertrain_technologies_industria-09397710014","FPT INDUSTRIAL S.P.A. O, PER ESTESO, FIAT POWERTRAIN TECHNOLOGIES INDUSTRIAL S.P.A.","Via Puglia, 15","TORINO","TORINO","PIEMONTE",9397710014,9397710014,"TO 1048700","29.1","Fabbricazione di autoveicoli","€ 3.172.669.673","€ 43.343.937","€ 303.822.509","oltre 1000","TO","Societa' per azioni","30/06/2006","Attiva",3172669673,43343937,303822509,1000,Inf
"https://www.fatturatoitalia.it/centrale_adriatica_societa_cooperativa-02795150362","CENTRALE ADRIATICA SOCIETA' COOPERATIVA","Via Emilia, 373","ANZOLA DELL'EMILIA","BOLOGNA","EMILIA ROMAGNA",2795150362,2795150362,"BO 455375","46.38.9","Commercio all'ingrosso di altri prodotti alimentari","","","","","BO","Societa' cooperativa","17/05/2016","Attiva",NA,NA,NA,0,0
"https://www.fatturatoitalia.it/conad_nord_ovest_societa_cooperativa-01977130473","CONAD NORD OVEST SOCIETA' COOPERATIVA","Via Bure Vecchia Nord, 10","PISTOIA","PISTOIA","TOSCANA",1977130473,1977130473,"PT 195966","46.39.2","Commercio all'ingrosso non specializzato di altri prodotti alimentari, bevande e tabacco","","","","","PT","Societa' cooperativa","01/10/2019","Attiva",NA,NA,NA,0,0
"https://www.fatturatoitalia.it/unicoop_firenze_societa_cooperativa_in_sigla_unicoop_firenze_sc-00407780485","UNICOOP FIRENZE SOCIETA' COOPERATIVA IN SIGLA UNICOOP FIRENZE SC","Via Santa Reparata, 43","FIRENZE","FIRENZE","TOSCANA",407780485,407780485,"FI 34781","47.11.2","Supermercati","","","","","FI","Societa' cooperativa","12/03/1927","Registrata",NA,NA,NA,0,0
"https://www.fatturatoitalia.it/sorgenia_spa-07756640012","SORGENIA S.P.A.","Via Alessandro Algardi, 4","MILANO","MILANO","LOMBARDIA",12874490159,7756640012,"MI 1594238","35.14","Commercio di energia elettrica","€ 3.114.146.708","€ -4.751.348","€ 41.584.801","da 250 a 499","MI","Societa' per azioni","17/11/1999","Attiva",3114146708,-4751348,41584801,250,499
"https://www.fatturatoitalia.it/automobili_lamborghini_spa-03049840378","AUTOMOBILI LAMBORGHINI S.P.A.","Via Modena, 12","SANT'AGATA BOLOGNESE","BOLOGNA","EMILIA ROMAGNA",591801204,3049840378,"BO 259882","29.1","Fabbricazione di autoveicoli","€ 3.097.478.927","€ 1.424.104.955","€ 281.505.954","oltre 1000","BO","Societa' per azioni","09/10/1980","Attiva",3097478927,1424104955,281505954,1000,Inf
"https://www.fatturatoitalia.it/datwave_srl-13533200963","DATWAVE S.R.L.","Piazza San Babila, 5","MILANO","MILANO","LOMBARDIA",13533200963,13533200963,"MI 2728869","62.02","Consulenza nel settore delle tecnologie dell'informatica","€ 3.071.333.000","€ 63.354.000","€ 2.388.443.000","da 50 a 99","MI","Societa' a responsabilita' limitata","26/04/2024","Attiva",3071333000,63354000,2388443000,50,99
"https://www.fatturatoitalia.it/accenture_spa-13454210157","ACCENTURE S.P.A.","Via Privata Nino Bonnet, 10","MILANO","MILANO","LOMBARDIA",13454210157,13454210157,"MI 1652886","62.01","Produzione di software non connesso all'edizione","€ 2.997.078.990","€ 142.819.439","€ 1.131.810.885","oltre 1000","MI","Societa' per azioni","31/05/2001","Attiva",2997078990,142819439,1131810885,1000,Inf
"https://www.fatturatoitalia.it/prada_spa-10115350158","PRADA S.P.A.","Via Antonio Fogazzaro, 28","MILANO","MILANO","LOMBARDIA",10115350158,10115350158,"MI 1343952","47.71","Commercio al dettaglio di articoli di abbigliamento in esercizi specializzati","€ 2.976.971.031","€ 849.706.977","€ 434.117.000","oltre 1000","MI","Societa' per azioni","30/08/1990","Attiva",2976971031,849706977,434117000,1000,Inf
"https://www.fatturatoitalia.it/terna_rete_elettrica_nazionale_societa_per_azioni_in_forma_abbreviata_-05779661007","TERNA - RETE ELETTRICA NAZIONALE SOCIETA' PER AZIONI (IN FORMA ABBREVIATA TERNA S.P.A.)","Viale Egidio Galbani, N 70","ROMA","ROMA","LAZIO",5779661007,5779661007,"RM 922416","35.12","Trasmissione di energia elettrica","€ 2.960.604.537","€ 970.356.839","€ 146.054.979","oltre 1000","RM","Societa' per azioni","05/07/1999","Attiva",2960604537,970356839,146054979,1000,Inf
"https://www.fatturatoitalia.it/snam_rete_gas_spa_o_in_forma_abbreviata_snam_rg_spa-10238291008","SNAM RETE GAS S.P.A. O, IN FORMA ABBREVIATA SNAM RG S.P.A.","Piazza Santa Barbara, 7","SAN DONATO MILANESE","MILANO","LOMBARDIA",10238291008,10238291008,"MI 1964271","49.50.1","Trasporto mediante condotte di gas","€ 2.934.458.041","€ 819.451.621","€ 151.844.866","oltre 1000","MI","Societa' per azioni con socio unico","22/07/2011","Attiva",2934458041,819451621,151844866,1000,Inf
"https://www.fatturatoitalia.it/italia_trasporto_aereo_spa-15907661001","ITALIA TRASPORTO AEREO S.P.A.","Via Venti Settembre, 97","ROMA","ROMA","LAZIO",15907661001,15907661001,"RM 1622937","51.10.1","Trasporto aereo di linea di passeggeri","€ 2.919.767.113","€ -223.279.780","€ 357.361.262","oltre 1000","RM","Societa' per azioni","16/11/2020","Attiva",2919767113,-223279780,357361262,1000,Inf
"https://www.fatturatoitalia.it/abb_spa-00736410150","ABB S.P.A.","Via Vittor Pisani, 16","MILANO","MILANO","LOMBARDIA",11988960156,736410150,"MI 1513225","27.12","Fabbricazione di apparecchiature per le reti di distribuzione e il controllo dell'elettricita'","€ 2.903.142.168","€ 451.109.416","€ 440.352.974","oltre 1000","MI","Societa' per azioni","06/12/1996","Attiva",2903142168,451109416,440352974,1000,Inf
"https://www.fatturatoitalia.it/rete_ferroviaria_italiana_societa_per_azioni_in_sigla_rfi_s_pa-01585570581","RETE FERROVIARIA ITALIANA - SOCIETA' PER AZIONI IN SIGLA RFI S .P.A.","Piazza Della Croce Rossa, 1","ROMA","ROMA","LAZIO",1008081000,1585570581,"RM 758300","49","Trasporto terrestre e trasporto mediante condotte","€ 2.877.373.192","€ -99.078.039","€ 1.893.063.332","oltre 1000","RM","Societa' per azioni con socio unico","23/09/1992","Attiva",2877373192,-99078039,1893063332,1000,Inf
"https://www.fatturatoitalia.it/versalis_spa-03823300821","VERSALIS S.P.A.","Piazza Boldrini, 1","SAN DONATO MILANESE","MILANO","LOMBARDIA",1768800748,3823300821,"MI 1351279","20.1","Fabbricazione di prodotti chimici di base, di fertilizzanti e composti azotati, di materie plastiche e gomma sintetica in forme primarie","€ 2.874.562.033","€ -636.735.679","€ 307.092.915","oltre 1000","MI","Societa' per azioni","12/03/2007","Attiva",2874562033,-636735679,307092915,1000,Inf
"https://www.fatturatoitalia.it/agricola_tre_valli_societa_cooperativa-01631760236","AGRICOLA TRE VALLI - SOCIETA' COOPERATIVA","Via Valpantena, 18/G","VERONA","VERONA","VENETO",2447620234,1631760236,"VR 237732","10.12","Lavorazione e conservazione di carne di volatili","","","","","VR","Societa' cooperativa","27/01/1993","Attiva",NA,NA,NA,0,0
"https://www.fatturatoitalia.it/stmicroelectronics_srl-09291380153","STMICROELECTRONICS S.R.L.","Via Camillo Olivetti, 2","AGRATE BRIANZA","MONZA E DELLA BRIANZA","LOMBARDIA",951900968,9291380153,"MB 1281765","26.1","Fabbricazione di componenti elettronici e schede elettroniche","€ 2.842.515.755","€ 75.113.898","€ 1.007.185.000","oltre 1000","MB","Societa' a responsabilita' limitata","20/07/2007","Attiva",2842515755,75113898,1007185000,1000,Inf
"https://www.fatturatoitalia.it/fastweb_spa-12878470157","FASTWEB SPA","Piazza Adriano Olivetti, 1","MILANO","MILANO","LOMBARDIA",12878470157,12878470157,"MI 1591912","61","Telecomunicazioni","€ 2.796.960.059","€ -8.237.867","€ 231.821.070","oltre 1000","MI","Societa' per azioni","29/07/1999","Attiva",2796960059,-8237867,231821070,1000,Inf
"https://www.fatturatoitalia.it/maxi_di_srl-00542090238","MAXI DI S.R.L.","Viale Del Lavoro, 20","BELFIORE","VERONA","VENETO",542090238,542090238,"VR 142404","47.11.2","Supermercati","€ 2.764.577.752","€ 60.105.802","€ 237.687.893","oltre 1000","VR","Societa' a responsabilita' limitata","03/04/1975","Registrata",2764577752,60105802,237687893,1000,Inf
"https://www.fatturatoitalia.it/cnh_industrial_italia_spa-00370290363","CNH INDUSTRIAL ITALIA S.P.A.","Lungostura Lazio, 19","TORINO","TORINO","PIEMONTE",370290363,370290363,"TO 489362","28.30.1","Fabbricazione di trattori agricoli","€ 2.752.445.507","€ 12.814.829","€ 325.224.264","oltre 1000","TO","Societa' per azioni","03/08/2010","Attiva",2752445507,12814829,325224264,1000,Inf
"https://www.fatturatoitalia.it/acciaieria_arvedi_spa-00910070192","ACCIAIERIA ARVEDI S.P.A.","Viale Forlanini, 23","MILANO","MILANO","LOMBARDIA",11852670154,910070192,"MI 1497770","24.1","Siderurgia","€ 2.706.877.542","€ 18.660.200","€ 148.168.779","oltre 1000","MI","Societa' per azioni","13/06/1996","Attiva",2706877542,18660200,148168779,1000,Inf
"https://www.fatturatoitalia.it/toyota_motor_italia_spa-03926291000","TOYOTA MOTOR ITALIA S.P.A.","Via Kiiciro Toyoda, 2","ROMA","ROMA","LAZIO",3926291000,3926291000,"RM 713082","45.11.01","Commercio all'ingrosso e al dettaglio di autovetture e di autoveicoli leggeri","€ 2.699.773.530","€ 15.695.983","€ 22.528.805","da 200 a 249","RM","Societa' per azioni","12/10/1990","Attiva",2699773530,15695983,22528805,200,249
"https://www.fatturatoitalia.it/conad_consorzio_nazionale_dettaglianti_societa_cooperativa_in_sigla_co-00865960157","CONAD - CONSORZIO NAZIONALE DETTAGLIANTI - SOCIETA' COOPERATIVA IN SIGLA CONAD","Via Michelino, 59","BOLOGNA","BOLOGNA","EMILIA ROMAGNA",3320960374,865960157,"BO 195010","46.19.04","Gruppi di acquisto; Mandatari agli acquisti; Buyer","","","","","BO","Societa' cooperativa","19/05/1969","Registrata",NA,NA,NA,0,0
"https://www.fatturatoitalia.it/autotorino_spa-10024610155","AUTOTORINO S.P.A.","Via Ansperto, 7","MILANO","MILANO","LOMBARDIA",10024610155,10024610155,"MI 1336962","45.11.01","Commercio all'ingrosso e al dettaglio di autovetture e di autoveicoli leggeri","€ 2.676.498.011","€ 69.348.257","€ 124.630.218","oltre 1000","MI","Societa' per azioni","17/05/1990","Attiva",2676498011,69348257,124630218,1000,Inf
"https://www.fatturatoitalia.it/unieuro_spa-00876320409","UNIEURO S.P.A.","Via Piero Maroncelli, 10","FORLI","FORLI-CESENA","EMILIA ROMAGNA",876320409,876320409,"FO 177115","47.19.2","Commercio al dettaglio in esercizi non specializzati di computer, periferiche, attrezzature per le telecomunicazioni, elettronica di consumo audio e video, elettrodomestici","€ 2.658.621.000","€ -15.770.000","€ 203.811.000","oltre 1000","FO","Societa' per azioni","16/10/1979","Attiva",2658621000,-15770000,203811000,1000,Inf
"https://www.fatturatoitalia.it/hitachi_rail_sts_spa-01371160662","HITACHI RAIL STS S.P.A.","Via Argine, 425","NAPOLI","NAPOLI","CAMPANIA",1371160662,1371160662,"NA 761628","30.2","Costruzione di locomotive e di materiale rotabile ferro-tranviario","€ 2.640.342.408","€ 174.017.891","€ 401.523.741","oltre 1000",NA,"Societa' per azioni","05/08/2021","Attiva",2640342408,174017891,401523741,1000,Inf
"https://www.fatturatoitalia.it/barilla_g_e_r_fratelli_societa_per_azioni-01654010345","BARILLA G. E R. FRATELLI - SOCIETA' PER AZIONI","Via Mantova, 166","PARMA","PARMA","EMILIA ROMAGNA",1654010345,1654010345,"PR 169146","10.73","Produzione di paste alimentari, di cuscus e di prodotti farinacei simili","€ 2.630.757.873","€ 82.501.602","€ 349.652.965","oltre 1000","PR","Societa' per azioni","10/11/1988","Attiva",2630757873,82501602,349652965,1000,Inf
"https://www.fatturatoitalia.it/philip_morris_italia_srl-06657521008","PHILIP MORRIS ITALIA S.R.L.","Via Po, 11-13-15","ROMA","ROMA","LAZIO",6657521008,6657521008,"RM 981615","12","Industria del tabacco","€ 2.626.115.296","€ 82.363.848","€ 89.548.443","da 500 a 999","RM","Societa' a responsabilita' limitata","02/07/2001","Attiva",2626115296,82363848,89548443,500,999
"https://www.fatturatoitalia.it/ford_italia_spa-00443120589","FORD ITALIA S.P.A.","Via Del Serafico, 89","ROMA","ROMA","LAZIO",894451004,443120589,"RM 221081","45.11.01","Commercio all'ingrosso e al dettaglio di autovetture e di autoveicoli leggeri","€ 2.618.629.000","€ 36.201.000","€ 15.605.000","da 100 a 199","RM","Societa' per azioni","20/01/1960","Attiva",2618629000,36201000,15605000,100,199
"https://www.fatturatoitalia.it/fibercop_spa-11459900962","FIBERCOP S.P.A.","Via Marco Aurelio, 24","MILANO","MILANO","LOMBARDIA",11459900962,11459900962,"MI 2604085","61.1","Telecomunicazioni fisse","€ 2.577.200.225","€ -190.553.084","€ 529.789.653","oltre 1000","MI","Societa' per azioni","04/11/2020","Attiva",2577200225,-190553084,529789653,1000,Inf
"https://www.fatturatoitalia.it/rai_radiotelevisione_italiana_spa-06382641006","RAI - RADIOTELEVISIONE ITALIANA S.P.A.","Viale Giuseppe Mazzini, 14","ROMA","ROMA","LAZIO",6382641006,6382641006,"RM 964690","60.2","Attivita' di programmazione e trasmissioni televisive","€ 2.568.338.217","€ -46.993.907","€ 952.658.539","oltre 1000","RM","Societa' per azioni","17/01/2001","Attiva",2568338217,-46993907,952658539,1000,Inf
"https://www.fatturatoitalia.it/grimaldi_euromed_spa-00278730825","GRIMALDI EUROMED S.P.A.","Piazza Gentili Alberico, 3","PALERMO","PALERMO","SICILIA",278730825,278730825,"PA 68647","50","Trasporto marittimo e per vie d'acqua","€ 2.531.602.415","€ 711.994.280","€ 183.184.738","oltre 1000","PA","Societa' per azioni","17/09/1973","Attiva",2531602415,711994280,183184738,1000,Inf
"https://www.fatturatoitalia.it/tca_trattamenti_ceneri_auroargentifere_spa-00279290514","T.C.A. - TRATTAMENTI CENERI AUROARGENTIFERE - S.P.A.","Localita' Castelluccio, 11","CAPOLONA","AREZZO","TOSCANA",279290514,279290514,"AR 66877","24.41","Produzione di metalli preziosi","€ 2.494.240.832","€ 2.169.067","€ 8.015.396","da 100 a 199","AR","Societa' per azioni","05/09/1977","Attiva",2494240832,2169067,8015396,100,199
"https://www.fatturatoitalia.it/aspiag_service_srl-00882800212","ASPIAG SERVICE S.R.L.","Via Bruno Buozzi, 30","BOLZANO","BOLZANO","TRENTINO ALTO ADIGE",882800212,882800212,"BZ 94217","46.39.2","Commercio all'ingrosso non specializzato di altri prodotti alimentari, bevande e tabacco","€ 2.483.761.234","€ 5.050.109","€ 344.689.086","oltre 1000","BZ","Societa' a responsabilita' limitata","26/08/1981","Attiva",2483761234,5050109,344689086,1000,Inf
"https://www.fatturatoitalia.it/adecco_italia_spa-13366030156","ADECCO ITALIA SPA","Via Tolmezzo, 15","MILANO","MILANO","LOMBARDIA",13366030156,13366030156,"MI 1642351","78.2","Attivita' delle agenzie di lavoro temporaneo (interinale)","€ 2.391.180.653","€ 77.186.452","€ 2.114.329.973","oltre 1000","MI","Societa' per azioni","01/03/2001","Attiva",2391180653,77186452,2114329973,1000,Inf
"https://www.fatturatoitalia.it/acciai_speciali_terni_spa-11222300151","ACCIAI SPECIALI TERNI S.P.A.","Viale B. Brin, 218","TERNI","TERNI","UMBRIA",715760559,11222300151,"TR 71102","24.1","Siderurgia","€ 2.386.819.744","€ 32.434.962","€ 134.903.853","oltre 1000","TR","Societa' per azioni","10/01/1997","Attiva",2386819744,32434962,134903853,1000,Inf
"https://www.fatturatoitalia.it/fratelli_de_benedetti_spa-05936550010","FRATELLI DE BENEDETTI S.P.A.","Via Valeggio, 41","TORINO","TORINO","PIEMONTE",5936550010,5936550010,"TO 746752","64","Attivita' si servizi finanziari (esclusi le assicurazioni e i fondi pensione)","€ 2.379.836.000","€ 65.219.000","€ 683.030.000","","TO","Societa' per azioni","16/05/1990","Attiva",2379836000,65219000,683030000,0,0
"https://www.fatturatoitalia.it/coop_consorzio_nord_ovest_soc_consortile_a_rl-04117520967","COOP CONSORZIO NORD OVEST SOC. CONSORTILE A R.L.","Via Aldo Moro, 1","PIEVE EMANUELE","MILANO","LOMBARDIA",4117520967,4117520967,"MI 1727500","46.19.04","Gruppi di acquisto; Mandatari agli acquisti; Buyer","€ 2.353.154.674","N.D.","€ 17.357.391","da 250 a 499","MI","Societa' consortile a responsabilita' limitata","24/11/2003","Attiva",2353154674,NA,17357391,250,499
